user_id,restaurant_id,interaction_type,strength
555,5,order,3
555,44,view,1
555,20,view,1
555,1,view,1
555,65,view,1
555,32,order,3
555,7,view,1
555,12,view,1
555,76,cart,2
555,32,view,1
555,2,cart,2
555,1,view,1
555,1,view,1
555,76,cart,2
555,15,order,3
555,81,view,1
555,17,view,1
555,65,view,1
555,53,view,1
555,12,cart,2
555,65,view,1
555,2,view,1
555,42,view,1
556,36,view,1
556,45,view,1
556,71,view,1
556,71,view,1
556,45,view,1
556,71,view,1
556,77,view,1
556,21,view,1
556,36,view,1
556,77,view,1
556,61,view,1
556,61,cart,2
556,23,view,1
556,71,view,1
556,71,view,1
556,23,view,1
556,66,view,1
556,38,view,1
556,53,order,3
556,71,cart,2
556,61,view,1
557,66,cart,2
557,94,view,1
557,66,view,1
557,38,cart,2
557,77,view,1
557,96,view,1
557,5,cart,2
557,85,view,1
557,64,view,1
557,99,view,1
557,38,view,1
557,77,cart,2
557,2,view,1
557,86,cart,2
557,59,order,3
557,69,view,1
557,66,cart,2
557,85,view,1
557,11,view,1
557,77,view,1
557,66,view,1
557,86,view,1
558,69,view,1
558,39,cart,2
558,9,view,1
558,22,view,1
558,21,view,1
558,40,view,1
558,83,view,1
558,9,cart,2
558,62,view,1
558,100,view,1
558,75,view,1
558,69,cart,2
558,15,view,1
558,75,order,3
558,62,cart,2
558,9,cart,2
558,69,view,1
558,74,cart,2
558,69,order,3
558,75,view,1
558,45,view,1
558,62,cart,2
558,95,view,1
558,21,view,1
558,9,view,1
558,63,view,1
558,48,view,1
558,39,view,1
559,50,view,1
559,33,cart,2
559,97,cart,2
559,50,view,1
559,45,view,1
559,97,order,3
559,2,view,1
559,97,view,1
559,100,cart,2
559,52,cart,2
559,33,view,1
559,42,view,1
559,54,view,1
559,33,view,1
559,100,view,1
559,48,cart,2
559,73,view,1
559,55,view,1
559,100,view,1
559,41,view,1
559,37,view,1
559,89,view,1
559,9,view,1
559,29,view,1
559,77,order,3
559,33,view,1
560,62,view,1
560,83,view,1
560,83,order,3
560,9,view,1
560,83,cart,2
560,9,cart,2
560,4,view,1
560,15,cart,2
560,62,view,1
560,21,order,3
560,69,order,3
560,39,cart,2
560,20,view,1
560,15,view,1
560,15,view,1
560,15,view,1
560,9,order,3
560,15,cart,2
560,63,view,1
560,30,view,1
560,79,view,1
560,15,view,1
561,34,order,3
561,3,view,1
561,49,view,1
561,90,view,1
561,56,order,3
561,44,view,1
561,49,view,1
561,74,view,1
561,56,view,1
561,34,view,1
561,44,view,1
561,99,cart,2
561,5,view,1
561,56,view,1
561,34,view,1
561,99,cart,2
561,34,view,1
561,56,view,1
561,99,view,1
561,16,order,3
562,37,view,1
562,8,view,1
562,8,cart,2
562,50,view,1
562,97,cart,2
562,30,order,3
562,91,view,1
562,100,order,3
562,37,order,3
562,100,view,1
562,37,view,1
562,53,view,1
562,100,view,1
562,100,view,1
562,16,view,1
562,50,view,1
563,44,view,1
563,39,view,1
563,44,view,1
563,21,cart,2
563,39,view,1
563,44,view,1
563,69,view,1
563,21,cart,2
563,50,view,1
563,83,view,1
563,9,view,1
563,83,view,1
563,9,order,3
563,69,order,3
563,44,cart,2
563,21,view,1
563,32,view,1
563,16,view,1
563,83,cart,2
563,21,view,1
563,69,cart,2
563,16,view,1
563,16,view,1
563,83,view,1
564,20,cart,2
564,57,view,1
564,74,view,1
564,36,view,1
564,32,view,1
564,42,cart,2
564,11,view,1
564,20,view,1
564,65,view,1
564,49,order,3
564,98,view,1
564,56,view,1
564,99,order,3
564,74,view,1
564,56,view,1
564,17,view,1
564,20,view,1
564,17,view,1
565,32,view,1
565,42,view,1
565,9,view,1
565,32,view,1
565,69,cart,2
565,30,view,1
565,83,cart,2
565,98,view,1
565,17,view,1
565,21,view,1
565,83,view,1
565,86,cart,2
565,14,view,1
565,39,view,1
565,9,cart,2
565,17,view,1
565,83,view,1
565,76,view,1
566,24,view,1
566,62,order,3
566,53,order,3
566,91,view,1
566,42,view,1
566,41,view,1
566,55,view,1
566,50,cart,2
566,28,view,1
566,53,view,1
566,41,view,1
566,13,order,3
566,2,view,1
566,38,view,1
566,100,order,3
566,97,view,1
566,76,view,1
567,5,view,1
567,32,view,1
567,65,view,1
567,76,view,1
567,17,view,1
567,80,cart,2
567,20,view,1
567,32,cart,2
567,58,view,1
567,17,cart,2
567,65,view,1
567,1,order,3
567,45,view,1
567,32,view,1
567,98,view,1
567,52,view,1
567,24,view,1
568,80,view,1
568,12,view,1
568,79,view,1
568,36,cart,2
568,15,view,1
568,7,view,1
568,12,view,1
568,53,view,1
568,79,view,1
568,48,view,1
568,79,view,1
568,80,view,1
568,48,view,1
568,62,cart,2
568,15,view,1
568,80,view,1
568,2,view,1
569,15,view,1
569,83,view,1
569,69,view,1
569,21,cart,2
569,22,view,1
569,78,view,1
569,45,view,1
569,69,view,1
569,39,view,1
569,97,view,1
569,48,cart,2
569,79,view,1
569,22,view,1
569,15,order,3
569,22,view,1
569,75,view,1
569,100,view,1
569,75,view,1
569,69,view,1
569,75,view,1
569,21,order,3
570,82,view,1
570,68,cart,2
570,68,view,1
570,74,order,3
570,67,cart,2
570,78,cart,2
570,73,view,1
570,67,view,1
570,90,cart,2
570,67,view,1
570,10,cart,2
570,68,view,1
570,51,view,1
570,51,view,1
570,58,view,1
570,78,cart,2
570,10,view,1
570,68,view,1
570,51,cart,2
570,22,view,1
571,43,view,1
571,27,view,1
571,35,view,1
571,91,view,1
571,88,cart,2
571,99,view,1
571,37,cart,2
571,55,view,1
571,29,view,1
571,96,view,1
571,91,view,1
571,92,view,1
571,29,view,1
571,55,cart,2
571,35,cart,2
571,28,cart,2
571,18,view,1
571,35,view,1
571,50,view,1
571,28,view,1
571,55,view,1
571,21,view,1
571,53,cart,2
572,77,view,1
572,77,view,1
572,66,view,1
572,66,view,1
572,66,view,1
572,84,view,1
572,18,view,1
572,66,view,1
572,73,view,1
572,14,cart,2
572,14,view,1
572,84,view,1
572,24,view,1
572,25,view,1
572,71,view,1
572,77,view,1
572,66,cart,2
572,11,view,1
572,84,view,1
573,20,view,1
573,42,order,3
573,32,view,1
573,79,view,1
573,76,cart,2
573,76,cart,2
573,39,cart,2
573,6,view,1
573,32,view,1
573,42,order,3
573,39,view,1
573,21,view,1
573,76,view,1
573,39,view,1
573,98,view,1
573,17,view,1
573,39,view,1
573,39,view,1
573,17,cart,2
573,39,order,3
573,9,view,1
574,8,view,1
574,100,order,3
574,57,view,1
574,53,view,1
574,37,view,1
574,24,view,1
574,55,view,1
574,50,view,1
574,57,view,1
574,57,view,1
574,14,cart,2
574,28,view,1
574,28,view,1
574,91,view,1
575,81,view,1
575,4,order,3
575,59,view,1
575,85,view,1
575,87,view,1
575,54,view,1
575,3,cart,2
575,26,order,3
575,96,view,1
575,38,view,1
575,14,view,1
575,3,view,1
575,87,view,1
575,88,view,1
575,23,view,1
575,99,order,3
575,87,view,1
575,4,view,1
575,68,view,1
575,86,view,1
575,78,cart,2
575,8,cart,2
576,19,view,1
576,24,view,1
576,16,cart,2
576,46,cart,2
576,25,cart,2
576,88,view,1
576,48,view,1
576,84,view,1
576,46,view,1
576,24,view,1
576,46,view,1
576,25,view,1
576,24,order,3
576,31,view,1
576,83,view,1
576,31,cart,2
576,34,view,1
576,25,view,1
576,25,view,1
576,14,view,1
576,43,view,1
576,14,view,1
576,19,view,1
577,20,cart,2
577,32,view,1
577,98,cart,2
577,9,order,3
577,76,view,1
577,17,view,1
577,83,view,1
577,85,view,1
577,9,view,1
577,5,cart,2
577,32,view,1
577,17,cart,2
577,92,cart,2
577,21,cart,2
577,46,order,3
577,39,view,1
577,20,view,1
577,83,view,1
577,9,view,1
578,66,view,1
578,38,cart,2
578,78,order,3
578,71,view,1
578,95,order,3
578,77,view,1
578,23,view,1
578,92,cart,2
578,59,view,1
578,23,cart,2
578,45,view,1
578,23,view,1
578,61,view,1
578,45,view,1
578,97,view,1
578,64,view,1
578,66,view,1
578,71,view,1
578,45,view,1
578,71,cart,2
578,71,cart,2
578,71,cart,2
579,87,view,1
579,87,order,3
579,11,view,1
579,26,view,1
579,81,view,1
579,77,view,1
579,93,view,1
579,11,view,1
579,32,cart,2
579,96,view,1
579,77,order,3
579,90,view,1
579,8,view,1
579,81,order,3
579,64,view,1
579,3,view,1
579,11,cart,2
579,91,view,1
579,64,cart,2
579,77,view,1
579,87,view,1
579,34,order,3
580,43,view,1
580,27,view,1
580,13,view,1
580,96,view,1
580,43,view,1
580,43,cart,2
580,18,view,1
580,72,view,1
580,41,cart,2
580,97,view,1
580,29,view,1
580,92,view,1
580,35,view,1
580,27,cart,2
580,5,view,1
580,41,order,3
580,46,view,1
580,27,view,1
580,35,view,1
580,29,cart,2
581,21,view,1
581,64,view,1
581,1,order,3
581,91,view,1
581,21,view,1
581,93,order,3
581,83,cart,2
581,21,cart,2
581,80,view,1
581,9,order,3
581,7,view,1
581,7,view,1
581,21,cart,2
582,70,view,1
582,75,view,1
582,7,view,1
582,95,view,1
582,75,cart,2
582,99,view,1
582,80,order,3
582,63,view,1
582,63,view,1
582,49,cart,2
582,75,view,1
582,15,view,1
582,49,view,1
582,56,view,1
582,73,cart,2
582,17,cart,2
582,56,view,1
582,56,order,3
583,90,cart,2
583,29,view,1
583,55,view,1
583,56,view,1
583,68,order,3
583,51,view,1
583,74,view,1
583,51,view,1
583,18,cart,2
583,92,order,3
583,68,view,1
583,43,view,1
583,72,view,1
583,67,view,1
583,60,view,1
583,73,view,1
583,59,view,1
583,68,cart,2
584,25,view,1
584,93,cart,2
584,52,view,1
584,6,cart,2
584,19,view,1
584,39,view,1
584,75,view,1
584,25,view,1
584,25,view,1
584,6,view,1
584,5,view,1
584,70,order,3
584,19,view,1
584,88,view,1
584,24,view,1
584,93,cart,2
584,84,cart,2
584,25,view,1
584,52,order,3
584,6,view,1
584,24,cart,2
584,52,view,1
584,31,order,3
585,70,cart,2
585,44,view,1
585,44,view,1
585,60,cart,2
585,34,view,1
585,34,order,3
585,99,cart,2
585,34,view,1
585,44,view,1
585,16,view,1
585,74,cart,2
585,99,view,1
585,52,cart,2
585,84,order,3
585,99,view,1
585,49,view,1
586,79,view,1
586,56,view,1
586,74,view,1
586,56,order,3
586,56,order,3
586,79,cart,2
586,63,view,1
586,48,order,3
586,74,view,1
586,98,view,1
586,75,view,1
586,48,view,1
586,43,view,1
586,48,view,1
586,49,view,1
586,15,view,1
586,62,view,1
586,75,view,1
586,49,view,1
587,14,view,1
587,24,cart,2
587,30,view,1
587,40,view,1
587,24,view,1
587,79,cart,2
587,25,view,1
587,84,view,1
587,11,view,1
587,38,view,1
587,28,view,1
587,77,view,1
587,66,view,1
587,25,order,3
587,68,view,1
587,11,view,1
587,14,cart,2
587,24,order,3
587,14,view,1
587,25,view,1
588,99,cart,2
588,35,view,1
588,69,view,1
588,1,order,3
588,49,view,1
588,99,view,1
588,9,view,1
588,62,view,1
588,49,cart,2
588,99,view,1
588,39,view,1
588,70,view,1
588,99,view,1
588,9,cart,2
588,39,view,1
588,74,view,1
588,9,view,1
588,56,view,1
588,56,view,1
589,88,view,1
589,84,view,1
589,62,cart,2
589,31,view,1
589,88,view,1
589,19,view,1
589,52,view,1
589,19,view,1
589,31,view,1
589,31,view,1
589,19,view,1
589,6,view,1
589,25,view,1
589,25,view,1
589,19,cart,2
589,61,cart,2
589,14,view,1
589,46,cart,2
590,3,cart,2
590,26,cart,2
590,36,view,1
590,71,order,3
590,26,view,1
590,61,cart,2
590,81,view,1
590,93,order,3
590,3,view,1
590,45,view,1
590,99,view,1
590,87,order,3
590,36,view,1
590,45,cart,2
590,3,view,1
590,96,cart,2
590,3,cart,2
591,91,order,3
591,50,cart,2
591,37,cart,2
591,57,cart,2
591,8,view,1
591,53,view,1
591,55,view,1
591,50,view,1
591,50,view,1
591,87,view,1
591,91,view,1
591,50,view,1
591,57,view,1
591,57,view,1
591,8,view,1
591,15,view,1
591,57,order,3
591,50,view,1
591,91,cart,2
592,81,view,1
592,23,view,1
592,95,view,1
592,71,view,1
592,86,view,1
592,81,order,3
592,81,view,1
592,71,view,1
592,30,order,3
592,87,view,1
592,71,view,1
592,3,view,1
592,4,view,1
592,45,view,1
592,93,view,1
592,96,view,1
592,64,view,1
592,4,view,1
592,45,cart,2
592,3,view,1
592,21,view,1
593,94,cart,2
593,85,view,1
593,87,view,1
593,4,cart,2
593,4,view,1
593,4,view,1
593,19,view,1
593,85,view,1
593,59,view,1
593,30,view,1
593,4,view,1
593,59,view,1
593,94,view,1
593,33,view,1
593,3,order,3
593,48,view,1
593,94,view,1
593,9,view,1
593,56,view,1
593,54,view,1
593,54,view,1
594,77,view,1
594,66,view,1
594,23,view,1
594,23,view,1
594,79,view,1
594,23,view,1
594,45,view,1
594,23,view,1
594,38,cart,2
594,11,view,1
594,38,view,1
594,25,view,1
594,36,view,1
594,45,view,1
594,36,view,1
594,14,view,1
594,23,view,1
594,45,view,1
594,61,view,1
594,4,view,1
594,71,cart,2
594,13,cart,2
594,23,view,1
594,71,view,1
594,11,view,1
594,36,cart,2
594,71,view,1
594,11,order,3
594,71,cart,2
594,45,order,3
594,54,view,1
594,23,view,1
595,16,view,1
595,98,view,1
595,16,view,1
595,68,view,1
595,32,order,3
595,31,cart,2
595,34,order,3
595,96,view,1
595,76,order,3
595,17,view,1
596,66,view,1
596,94,view,1
596,94,cart,2
596,11,view,1
596,54,view,1
596,77,cart,2
596,78,view,1
596,59,view,1
596,87,cart,2
596,66,view,1
596,66,view,1
596,85,view,1
596,11,view,1
596,84,view,1
596,11,view,1
596,86,view,1
596,38,view,1
596,85,view,1
596,86,order,3
596,59,view,1
596,94,view,1
596,85,cart,2
596,85,view,1
597,3,cart,2
597,87,view,1
597,66,order,3
597,3,view,1
597,11,view,1
597,96,view,1
597,30,view,1
597,96,order,3
597,66,view,1
597,81,view,1
597,1,view,1
597,68,view,1
597,11,cart,2
597,3,view,1
597,3,view,1
597,87,view,1
597,38,cart,2
598,99,order,3
598,20,view,1
598,92,view,1
598,56,view,1
598,99,view,1
598,98,view,1
598,76,view,1
598,32,order,3
598,76,order,3
598,17,cart,2
598,23,view,1
598,74,view,1
598,56,view,1
598,5,view,1
598,42,view,1
598,68,cart,2
598,42,view,1
598,76,view,1
598,56,order,3
598,49,order,3
598,70,view,1
598,76,view,1
598,49,cart,2
598,17,view,1
599,38,view,1
599,11,cart,2
599,16,cart,2
599,45,cart,2
599,36,view,1
599,71,cart,2
599,80,view,1
599,45,order,3
599,66,order,3
599,11,view,1
599,71,view,1
599,7,view,1
599,45,cart,2
599,23,view,1
599,71,order,3
599,87,view,1
599,36,cart,2
599,11,view,1
599,38,view,1
599,66,view,1
599,45,view,1
599,58,view,1
599,36,cart,2
600,38,order,3
600,94,cart,2
600,71,view,1
600,36,view,1
600,38,view,1
600,23,view,1
600,38,view,1
600,71,view,1
600,45,view,1
600,80,view,1
600,11,view,1
600,18,order,3
600,38,view,1
600,11,cart,2
600,61,view,1
600,99,view,1
600,36,view,1
600,38,view,1
600,45,view,1
601,43,view,1
601,43,cart,2
601,35,view,1
601,92,order,3
601,40,view,1
601,73,view,1
601,92,view,1
601,39,view,1
601,73,cart,2
601,18,view,1
601,29,cart,2
601,43,order,3
601,72,order,3
601,18,view,1
601,43,view,1
601,40,view,1
601,78,view,1
601,29,view,1
602,8,view,1
602,16,view,1
602,99,view,1
602,49,view,1
602,74,view,1
602,34,view,1
602,31,view,1
602,44,view,1
602,16,view,1
602,10,view,1
602,16,view,1
602,34,order,3
602,56,view,1
602,99,view,1
602,100,cart,2
602,49,view,1
602,32,view,1
602,70,order,3
602,56,cart,2
602,74,view,1
602,49,order,3
602,49,cart,2
602,51,view,1
602,35,view,1
602,25,view,1
602,45,view,1
602,74,view,1
602,34,cart,2
602,56,view,1
602,35,view,1
602,56,order,3
603,42,view,1
603,93,view,1
603,32,view,1
603,32,view,1
603,98,view,1
603,42,view,1
603,82,view,1
603,17,view,1
603,16,cart,2
603,76,order,3
603,17,cart,2
603,34,cart,2
603,26,view,1
603,34,cart,2
603,59,order,3
603,3,order,3
603,5,view,1
603,43,cart,2
603,79,view,1
603,20,order,3
603,67,view,1
604,31,view,1
604,6,view,1
604,11,view,1
604,66,cart,2
604,66,view,1
604,38,view,1
604,47,view,1
604,88,view,1
604,66,view,1
604,6,view,1
604,21,view,1
604,46,cart,2
604,64,view,1
604,6,order,3
604,64,cart,2
604,88,view,1
604,88,view,1
604,77,view,1
604,31,view,1
604,38,view,1
604,19,cart,2
604,66,cart,2
605,9,cart,2
605,75,view,1
605,88,view,1
605,69,view,1
605,9,cart,2
605,42,view,1
605,63,cart,2
605,39,order,3
605,69,view,1
605,39,cart,2
605,9,view,1
605,75,view,1
605,39,view,1
605,9,view,1
605,15,cart,2
605,15,view,1
605,83,cart,2
605,8,view,1
605,69,view,1
605,22,view,1
606,77,cart,2
606,66,view,1
606,77,cart,2
606,36,view,1
606,36,cart,2
606,38,view,1
606,66,cart,2
606,26,view,1
606,64,cart,2
606,89,cart,2
606,66,cart,2
606,66,view,1
606,61,cart,2
606,38,view,1
606,38,order,3
606,36,view,1
607,52,view,1
607,52,cart,2
607,66,view,1
607,52,view,1
607,66,view,1
607,77,view,1
607,19,cart,2
607,83,cart,2
607,11,cart,2
607,77,view,1
607,46,view,1
607,11,view,1
607,18,cart,2
607,11,view,1
607,31,cart,2
607,44,view,1
607,98,view,1
607,11,view,1
608,75,view,1
608,21,cart,2
608,83,cart,2
608,69,view,1
608,15,view,1
608,48,cart,2
608,62,view,1
608,29,view,1
608,18,view,1
608,14,view,1
608,39,view,1
608,22,view,1
608,43,view,1
608,69,view,1
609,85,view,1
609,42,view,1
609,59,order,3
609,54,view,1
609,3,view,1
609,86,cart,2
609,86,view,1
609,59,view,1
609,59,cart,2
609,77,view,1
609,61,view,1
609,85,view,1
609,77,cart,2
609,85,view,1
609,11,view,1
609,7,view,1
609,54,view,1
609,54,view,1
609,10,cart,2
609,71,cart,2
609,86,view,1
609,59,cart,2
609,49,view,1
609,38,cart,2
609,86,view,1
610,37,cart,2
610,95,cart,2
610,95,cart,2
610,37,order,3
610,55,view,1
610,55,view,1
610,75,view,1
610,67,view,1
610,28,view,1
610,68,view,1
610,100,view,1
610,53,view,1
610,90,view,1
610,100,cart,2
610,91,view,1
610,55,view,1
610,51,view,1
611,44,order,3
611,50,cart,2
611,63,order,3
611,79,cart,2
611,48,view,1
611,63,view,1
611,22,order,3
611,5,view,1
611,15,cart,2
611,63,view,1
611,15,view,1
611,34,cart,2
611,5,view,1
611,34,view,1
611,5,view,1
611,15,view,1
612,38,view,1
612,11,view,1
612,23,view,1
612,9,view,1
612,71,cart,2
612,80,cart,2
612,38,cart,2
612,66,view,1
612,61,view,1
612,23,cart,2
612,66,view,1
612,66,order,3
612,66,view,1
612,44,cart,2
612,66,cart,2
612,61,cart,2
612,81,cart,2
612,36,view,1
612,71,view,1
612,10,view,1
612,11,view,1
612,60,view,1
613,57,order,3
613,100,cart,2
613,31,cart,2
613,37,cart,2
613,60,cart,2
613,37,view,1
613,57,view,1
613,37,view,1
613,91,cart,2
613,91,view,1
613,57,view,1
613,37,view,1
613,66,view,1
613,53,view,1
613,28,cart,2
613,56,cart,2
613,57,view,1
613,100,view,1
613,57,view,1
613,19,view,1
613,57,cart,2
613,100,view,1
613,100,view,1
613,8,cart,2
613,53,view,1
613,100,view,1
613,37,view,1
614,56,view,1
614,34,cart,2
614,32,view,1
614,41,cart,2
614,74,view,1
614,74,view,1
614,99,view,1
614,23,view,1
614,56,view,1
614,16,view,1
614,99,view,1
614,44,view,1
614,99,order,3
614,35,view,1
614,5,view,1
614,5,order,3
614,70,view,1
614,99,view,1
615,2,view,1
615,15,view,1
615,96,view,1
615,62,order,3
615,22,view,1
615,62,view,1
615,48,view,1
615,61,view,1
615,65,view,1
615,62,order,3
615,80,view,1
615,47,view,1
615,22,view,1
615,63,view,1
615,44,view,1
615,22,view,1
615,1,order,3
615,2,view,1
615,49,order,3
615,31,view,1
615,56,cart,2
616,22,view,1
616,21,view,1
616,21,view,1
616,69,cart,2
616,62,view,1
616,15,view,1
616,97,view,1
616,69,view,1
616,62,view,1
616,41,view,1
616,83,view,1
616,85,view,1
616,69,view,1
616,15,cart,2
616,15,view,1
616,69,view,1
616,15,view,1
616,48,view,1
616,15,view,1
616,39,view,1
617,68,view,1
617,82,view,1
617,47,view,1
617,95,view,1
617,90,view,1
617,51,view,1
617,78,view,1
617,47,cart,2
617,78,cart,2
617,82,view,1
617,67,view,1
617,58,view,1
617,73,view,1
617,78,view,1
617,78,view,1
617,68,view,1
617,82,view,1
617,58,cart,2
617,90,view,1
617,51,cart,2
617,51,view,1
617,95,view,1
617,60,cart,2
617,82,view,1
618,5,view,1
618,21,view,1
618,16,view,1
618,9,view,1
618,21,view,1
618,16,cart,2
618,39,view,1
618,83,view,1
618,5,view,1
618,9,cart,2
618,69,view,1
618,83,cart,2
618,30,view,1
618,34,view,1
618,5,view,1
618,16,view,1
618,83,view,1
618,44,view,1
618,32,view,1
618,39,view,1
618,16,view,1
618,9,view,1
618,44,order,3
618,9,view,1
618,5,view,1
618,34,cart,2
619,56,view,1
619,49,view,1
619,32,view,1
619,74,view,1
619,99,view,1
619,49,view,1
619,42,view,1
619,42,view,1
619,20,view,1
619,98,order,3
619,20,order,3
619,42,view,1
619,17,view,1
619,76,view,1
619,42,view,1
619,49,view,1
619,70,view,1
619,42,cart,2
619,49,view,1
619,98,cart,2
619,20,order,3
619,56,view,1
619,99,order,3
619,56,view,1
619,49,view,1
619,32,view,1
620,20,cart,2
620,20,cart,2
620,42,cart,2
620,99,view,1
620,42,view,1
620,42,view,1
620,44,cart,2
620,42,view,1
620,34,view,1
620,17,view,1
620,42,view,1
620,98,view,1
620,20,view,1
620,98,view,1
620,26,cart,2
620,42,view,1
620,34,cart,2
620,98,view,1
620,98,view,1
620,5,cart,2
620,79,view,1
620,20,view,1
621,36,cart,2
621,23,view,1
621,71,view,1
621,31,view,1
621,94,cart,2
621,71,cart,2
621,61,view,1
621,7,view,1
621,54,cart,2
621,71,view,1
621,60,cart,2
621,86,order,3
621,79,cart,2
621,94,view,1
621,59,view,1
621,85,view,1
621,36,cart,2
621,86,cart,2
622,73,cart,2
622,23,cart,2
622,17,view,1
622,81,view,1
622,61,view,1
622,77,cart,2
622,49,view,1
622,66,view,1
622,11,view,1
622,38,view,1
622,71,view,1
622,36,view,1
622,11,cart,2
622,71,view,1
622,36,view,1
622,77,view,1
622,25,view,1
622,45,view,1
622,77,view,1
622,45,view,1
623,46,view,1
623,94,view,1
623,94,view,1
623,85,cart,2
623,52,cart,2
623,6,cart,2
623,59,cart,2
623,54,cart,2
623,85,view,1
623,85,view,1
623,59,cart,2
623,88,cart,2
623,9,cart,2
623,94,order,3
623,19,cart,2
623,53,order,3
623,59,view,1
623,54,view,1
623,85,view,1
623,54,order,3
623,59,view,1
623,54,view,1
623,19,view,1
623,86,view,1
623,98,view,1
624,70,view,1
624,97,view,1
624,39,view,1
624,70,cart,2
624,70,cart,2
624,74,view,1
624,57,cart,2
624,38,view,1
624,74,view,1
624,20,view,1
624,99,order,3
624,21,view,1
624,9,cart,2
624,9,order,3
624,74,view,1
624,57,cart,2
624,39,cart,2
624,54,view,1
624,83,view,1
624,74,view,1
624,2,order,3
624,74,view,1
624,6,cart,2
625,43,view,1
625,78,view,1
625,78,view,1
625,35,view,1
625,6,view,1
625,92,view,1
625,97,view,1
625,35,order,3
625,27,view,1
625,27,view,1
625,27,order,3
625,73,cart,2
625,29,view,1
625,78,view,1
625,56,view,1
625,78,view,1
625,78,cart,2
626,26,view,1
626,24,view,1
626,17,view,1
626,56,view,1
626,96,view,1
626,93,view,1
626,93,view,1
626,24,view,1
626,14,view,1
626,3,view,1
626,93,view,1
626,93,view,1
626,30,view,1
626,89,view,1
626,25,view,1
626,62,cart,2
626,14,order,3
627,96,view,1
627,30,view,1
627,81,order,3
627,68,cart,2
627,36,view,1
627,93,view,1
627,45,cart,2
627,23,view,1
627,93,view,1
627,96,view,1
627,36,view,1
627,3,view,1
627,96,view,1
628,74,view,1
628,74,view,1
628,49,view,1
628,99,view,1
628,99,view,1
628,74,cart,2
628,32,view,1
628,99,cart,2
628,70,view,1
628,16,cart,2
628,16,view,1
628,99,view,1
628,70,view,1
628,37,view,1
628,49,view,1
628,16,view,1
628,5,view,1
628,49,view,1
628,58,order,3
628,40,view,1
628,87,cart,2
628,13,view,1
628,16,view,1
629,91,view,1
629,37,view,1
629,37,view,1
629,100,view,1
629,19,view,1
629,95,order,3
629,51,cart,2
629,51,view,1
629,68,view,1
629,28,order,3
629,37,cart,2
629,67,view,1
629,37,view,1
629,95,view,1
629,55,view,1
629,91,order,3
629,50,view,1
629,68,view,1
629,100,view,1
629,47,order,3
629,60,view,1
629,24,view,1
629,95,cart,2
629,10,view,1
629,68,order,3
630,80,view,1
630,78,view,1
630,12,view,1
630,49,view,1
630,99,view,1
630,2,cart,2
630,99,view,1
630,7,order,3
630,18,order,3
630,56,view,1
630,70,order,3
630,6,cart,2
630,49,view,1
630,86,view,1
630,65,view,1
630,7,view,1
630,65,view,1
630,1,view,1
630,70,view,1
630,9,cart,2
630,2,view,1
630,74,order,3
631,48,cart,2
631,39,view,1
631,7,view,1
631,33,view,1
631,9,view,1
631,75,order,3
631,83,view,1
631,15,view,1
631,69,view,1
631,94,view,1
631,22,view,1
631,60,view,1
631,79,view,1
631,30,view,1
631,15,cart,2
631,69,order,3
631,22,view,1
631,37,view,1
631,39,view,1
631,63,order,3
631,79,cart,2
631,79,view,1
631,79,view,1
632,44,view,1
632,83,view,1
632,69,order,3
632,5,view,1
632,69,order,3
632,76,view,1
632,21,cart,2
632,9,view,1
632,30,view,1
632,21,order,3
632,95,cart,2
632,87,cart,2
632,34,view,1
632,83,cart,2
633,84,cart,2
633,52,cart,2
633,64,view,1
633,84,order,3
633,14,cart,2
633,46,view,1
633,24,view,1
633,31,order,3
633,46,view,1
633,31,order,3
633,46,view,1
633,46,order,3
633,19,order,3
633,79,cart,2
633,19,view,1
633,37,view,1
633,76,view,1
633,46,cart,2
633,14,view,1
633,6,view,1
633,25,view,1
633,76,cart,2
633,88,view,1
634,67,view,1
634,9,view,1
634,69,view,1
634,62,view,1
634,21,view,1
634,82,cart,2
634,15,view,1
634,24,view,1
634,15,view,1
634,21,cart,2
634,79,order,3
634,69,view,1
634,87,view,1
634,48,view,1
635,23,order,3
635,14,view,1
635,36,view,1
635,24,view,1
635,14,view,1
635,45,view,1
635,45,view,1
635,45,cart,2
635,23,view,1
635,45,view,1
635,84,order,3
635,71,view,1
635,61,view,1
635,36,view,1
635,6,view,1
635,24,view,1
635,45,view,1
636,16,view,1
636,76,order,3
636,98,view,1
636,98,view,1
636,20,view,1
636,5,order,3
636,20,view,1
636,20,view,1
636,20,view,1
636,34,view,1
636,76,view,1
636,16,order,3
636,20,view,1
636,16,cart,2
636,32,order,3
637,23,view,1
637,52,view,1
637,64,view,1
637,96,cart,2
637,57,view,1
637,71,cart,2
637,46,view,1
637,46,cart,2
637,62,view,1
637,88,view,1
637,4,order,3
637,23,view,1
637,52,view,1
637,46,view,1
637,64,view,1
637,80,view,1
637,71,view,1
637,52,cart,2
637,64,view,1
637,6,cart,2
638,89,view,1
638,93,view,1
638,3,view,1
638,93,view,1
638,25,cart,2
638,96,view,1
638,3,cart,2
638,64,cart,2
638,52,view,1
638,19,cart,2
638,93,cart,2
638,4,view,1
638,39,view,1
638,26,view,1
638,93,view,1
638,6,order,3
638,30,view,1
638,6,view,1
638,89,view,1
638,55,view,1
638,57,view,1
638,93,view,1
638,81,view,1
638,4,view,1
638,93,view,1
638,88,order,3
638,26,order,3
638,26,view,1
